PPID,PID,Process Name,Process Command Line,Process Path,Process SHA-256 Hash,Process State,Win32 First Seen,Win32 Last Seen,Sysmon Event ID,Sysmon Create Time,Sysmon Terminate Time,Connection State,Connection Start Time,Connection Terminate Time, IP Address,FQDN,Source Port,Destination Port,Transport Protocol
"15680","20616","msedgewebview2.exe","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\144.0.3719.115\msedgewebview2.exe --embedded-browser-webview=1 --webview-exe-name=SearchHost.exe --webview-exe-version=2125.34901.0.0 --user-data-dir=""C:\Users\mikew\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\LocalState\EBWebView"" --noerrdialogs --disable-features=msSmartScreenProtection --edge-webview-enable-mojo-ipcz --enable-features=msEdgeFluentOverlayScrollbar --user-agent=""Mozilla/5.0 (Windows NT 10.0; Win64; x64; Cortana 1.18.9.23723; 10.0.0.0.26200.7705) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.26200 IsWebView2/True (WebView2Version 144.0.3719.115)"" --lang=pl --mojo-named-platform-channel-pipe=15680.4636.11743040649989790877 /pfhostedapp:659f7f9912efb02a855f6acd8f4978470839c95a","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\144.0.3719.115\msedgewebview2.exe","7ba451571c764e009725550cb31ce227a0ebb5055847c180d631d726f73c619e","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"20616","1276","msedgewebview2.exe","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\144.0.3719.115\msedgewebview2.exe --type=renderer --noerrdialogs --user-agent=""Mozilla/5.0 (Windows NT 10.0; Win64; x64; Cortana 1.18.9.23723; 10.0.0.0.26200.7705) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.26200 IsWebView2/True (WebView2Version 144.0.3719.115)"" --user-data-dir=""C:\Users\mikew\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\LocalState\EBWebView"" --webview-exe-name=SearchHost.exe --webview-exe-version=2125.34901.0.0 --embedded-browser-webview=1 --video-capture-use-gpu-memory-buffer --lang=pl --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=5 --js-flags=""--expose-gc --ms-user-locale=pl_PL"" --time-ticks-at-unix-epoch=-1770567555794505 --launch-time-ticks=582167026459 --ssd-no-pressure-read-main-dll --metrics-shmem-handle=3852,i,7026477581119493428,7627905351474439489,2097152 --field-trial-handle=1792,i,7828642880329950955,1070120919643060495,262144 --enable-features=msEdgeFluentOverlayScrollbar --disable-features=msSmartScreenProtection --variations-seed-version --trace-process-track-uuid=3190708990997080739 --mojo-platform-channel-handle=3872 /pfhostedapp:659f7f9912efb02a855f6acd8f4978470839c95a /prefetch:1","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\144.0.3719.115\msedgewebview2.exe","7ba451571c764e009725550cb31ce227a0ebb5055847c180d631d726f73c619e","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"20616","9196","msedgewebview2.exe","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\144.0.3719.115\msedgewebview2.exe --type=gpu-process --noerrdialogs --user-agent=""Mozilla/5.0 (Windows NT 10.0; Win64; x64; Cortana 1.18.9.23723; 10.0.0.0.26200.7705) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.26200 IsWebView2/True (WebView2Version 144.0.3719.115)"" --user-data-dir=""C:\Users\mikew\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\LocalState\EBWebView"" --webview-exe-name=SearchHost.exe --webview-exe-version=2125.34901.0.0 --embedded-browser-webview=1 --gpu-preferences=SAAAAAAAAADgAAAEAAAAAAAAAAAAAGAAAQAAAAAAAAAAAAAAAAAAAAIAAAAAAAAAAAAAAAAAAAAQAAAAAAAAABAAAAAAAAAACAAAAAAAAAAIAAAAAAAAAA== --startup-read-main-dll --metrics-shmem-handle=1656,i,6181709631118817262,17110936654662465186,262144 --field-trial-handle=1792,i,7828642880329950955,1070120919643060495,262144 --enable-features=msEdgeFluentOverlayScrollbar --disable-features=msSmartScreenProtection --variations-seed-version --trace-process-track-uuid=3190708988185955192 --mojo-platform-channel-handle=1788 /prefetch:2 /pfhostedapp:659f7f9912efb02a855f6acd8f4978470839c95a","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\144.0.3719.115\msedgewebview2.exe","7ba451571c764e009725550cb31ce227a0ebb5055847c180d631d726f73c619e","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"20616","18804","msedgewebview2.exe","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\144.0.3719.115\msedgewebview2.exe --type=utility --utility-sub-type=network.mojom.NetworkService --lang=pl --service-sandbox-type=none --noerrdialogs --user-agent=""Mozilla/5.0 (Windows NT 10.0; Win64; x64; Cortana 1.18.9.23723; 10.0.0.0.26200.7705) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.26200 IsWebView2/True (WebView2Version 144.0.3719.115)"" --user-data-dir=""C:\Users\mikew\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\LocalState\EBWebView"" --webview-exe-name=SearchHost.exe --webview-exe-version=2125.34901.0.0 --embedded-browser-webview=1 --startup-read-main-dll --metrics-shmem-handle=2140,i,14733860621012533783,1346522468430879761,524288 --field-trial-handle=1792,i,7828642880329950955,1070120919643060495,262144 --enable-features=msEdgeFluentOverlayScrollbar --disable-features=msSmartScreenProtection --variations-seed-version --trace-process-track-uuid=3190708989122997041 --mojo-platform-channel-handle=2112 /prefetch:11 /pfhostedapp:659f7f9912efb02a855f6acd8f4978470839c95a","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\144.0.3719.115\msedgewebview2.exe","7ba451571c764e009725550cb31ce227a0ebb5055847c180d631d726f73c619e","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"20616","20368","msedgewebview2.exe","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\144.0.3719.115\msedgewebview2.exe --type=utility --utility-sub-type=storage.mojom.StorageService --lang=pl --service-sandbox-type=service --noerrdialogs --user-agent=""Mozilla/5.0 (Windows NT 10.0; Win64; x64; Cortana 1.18.9.23723; 10.0.0.0.26200.7705) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.26200 IsWebView2/True (WebView2Version 144.0.3719.115)"" --user-data-dir=""C:\Users\mikew\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\LocalState\EBWebView"" --webview-exe-name=SearchHost.exe --webview-exe-version=2125.34901.0.0 --embedded-browser-webview=1 --startup-read-main-dll --metrics-shmem-handle=2428,i,13676323126972554866,12922519370964911550,524288 --field-trial-handle=1792,i,7828642880329950955,1070120919643060495,262144 --enable-features=msEdgeFluentOverlayScrollbar --disable-features=msSmartScreenProtection --variations-seed-version --trace-process-track-uuid=3190708990060038890 --mojo-platform-channel-handle=2188 /prefetch:13 /pfhostedapp:659f7f9912efb02a855f6acd8f4978470839c95a","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\144.0.3719.115\msedgewebview2.exe","7ba451571c764e009725550cb31ce227a0ebb5055847c180d631d726f73c619e","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"14100","4708","Dell.TechHub.Instrumentation.UserProcess.exe","C:\Program Files\Dell\DTP\InstrumentationSubAgent\Dell.TechHub.Instrumentation.UserProcess.exe","C:\Program Files\Dell\DTP\InstrumentationSubAgent\Dell.TechHub.Instrumentation.UserProcess.exe","55e33d11b691f5ca6be6076f3d4aef68747f8a58bff1b62020696c2e0cabcebd","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"15872","14688","RtkNGUI64.exe","C:\Program Files\Realtek\Audio\HDA\RtkNGUI64.exe -s","C:\Program Files\Realtek\Audio\HDA\RtkNGUI64.exe","6e52e1c976a501c57f2fbb456d31673603fc5c36f1bcdbaaf03695d51d62c566","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"15872","16196","RAVBg64.exe","C:\Program Files\Realtek\Audio\HDA\RAVBg64.exe /IM","C:\Program Files\Realtek\Audio\HDA\RAVBg64.exe","e7ec22534ed990cdd38d3fb78969050a5a8081087000b6a6ea001e3ffa511049","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"3792","18580","ctfmon.exe","/QuitInfo:0000000000000334;00000000000003A0;","C:\WINDOWS\system32\ctfmon.exe","8c9ac9325acff164270390d32736f06ea53233cdd54e971ae005c4ddeec4d606","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1496","19532","PhoneExperienceHost.exe","C:\Program Files\WindowsApps\Microsoft.YourPhone_1.25112.36.0_x64__8wekyb3d8bbwe\PhoneExperienceHost.exe -ComServer:Background -Embedding","C:\Program Files\WindowsApps\Microsoft.YourPhone_1.25112.36.0_x64__8wekyb3d8bbwe\PhoneExperienceHost.exe","989a00579b136f8a966f6a9d18d5eab1a54fe68c65c835f81c35c0e2953b2938","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"4132","10904","MicrosoftSecurityApp.exe","C:\Program Files\WindowsApps\Microsoft.6365217CE6EB4_102.2511.3002.0_x64__8wekyb3d8bbwe\MicrosoftSecurityApp\MicrosoftSecurityApp.exe","C:\Program Files\WindowsApps\Microsoft.6365217CE6EB4_102.2511.3002.0_x64__8wekyb3d8bbwe\MicrosoftSecurityApp\MicrosoftSecurityApp.exe","b1d24501dce435bafcbac2c974d44823fe372696b7672afa391cf72f22ba6d89","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1316","13376","TeamViewer_Service.exe","C:\Program Files\TeamViewer\TeamViewer_Service.exe","C:\Program Files\TeamViewer\TeamViewer_Service.exe","bc58543871ef5e47959ff641a9e31d6ba6aec5c1fa1960649c4d2067c6cf43cf","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","3","","","","","","","","","",""
"","13376","  +- [connection]","","","","","","","","","","LISTENING","2026-02-15 11:39:04","","127.0.0.1","","5939","","TCP"
"","13376","  +- [connection]","","","","","","","","","","ESTABLISHED","2026-02-15 11:39:04","","127.0.0.1","","5939","54692","TCP"
"","13376","  +- [connection]","","","","","","","","","","ESTABLISHED","2026-02-15 11:39:04","","94.16.6.173","DE-NUR-ANX-R010.router.teamviewer.com","54691","5938","TCP"
"","13376","  +- [connection]","","","","","","","","","","CONNECTIONLESS","2026-02-15 11:39:04","","","","55771","","UDP"
"","13376","  +- [connection]","","","","","","","","","","CONNECTIONLESS","2026-02-15 11:39:04","","172.21.1.128","","5353","","UDP"
"","13376","  +- [connection]","","","","","","","","","","CONNECTIONLESS","2026-02-15 11:39:04","","192.168.0.237","","5353","","UDP"
"","13376","  +- [connection]","","","","","","","","","","CONNECTIONLESS","2026-02-15 11:39:04","","192.168.56.1","","5353","","UDP"
"","13376","  +- [connection]","","","","","","","","","","CONNECTIONLESS","2026-02-15 11:39:04","","","","55772","","UDP"
"","13376","  +- [connection]","","","","","","","","","","CONNECTIONLESS","2026-02-15 11:39:04","","::1","","5353","","UDP"
"","13376","  +- [connection]","","","","","","","3","","","ATTEMPTED","2026-02-15 11:45:16","2026-02-15 11:45:16","172.21.1.128","","5353","5353","udp"
"","13376","  +- [connection]","","","","","","","3","","","ATTEMPTED","2026-02-15 11:45:27","2026-02-15 11:45:27","172.21.1.128","","5353","5353","UDP"
"","13376","  +- [connection]","","","","","","","3","","","ATTEMPTED","2026-02-15 11:45:27","2026-02-15 11:45:27","172.21.1.128","","5353","5353","UDP"
"","13376","  +- [connection]","","","","","","","3","","","ATTEMPTED","2026-02-15 11:45:41","2026-02-15 11:45:41","172.21.1.128","","5353","5353","UDP"
"","13376","  +- [connection]","","","","","","","3","","","ATTEMPTED","2026-02-15 11:46:41","2026-02-15 11:46:41","172.21.1.128","","5353","5353","UDP"
"1496","15096","WmiPrvSE.exe","C:\WINDOWS\sysWOW64\wbem\wmiprvse.exe -Embedding","C:\WINDOWS\sysWOW64\wbem\wmiprvse.exe","bf5fac87bb2e1e200d0b6aadfc59f85e60e0376075263c83106ae4a0dd2f6b61","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1316","19072","svchost.exe","C:\WINDOWS\system32\svchost.exe -k LocalService -p -s NPSMSvc","C:\WINDOWS\system32\svchost.exe","44fd6f9347ceed5798a25c47167f335ef085ae4648a81f775dd4bdc6240d8189","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1316","20340","svchost.exe","C:\WINDOWS\system32\svchost.exe -k UnistackSvcGroup","C:\WINDOWS\system32\svchost.exe","44fd6f9347ceed5798a25c47167f335ef085ae4648a81f775dd4bdc6240d8189","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"8180","7088","msedgewebview2.exe","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\144.0.3719.115\msedgewebview2.exe --embedded-browser-webview=1 --webview-exe-name=TeamViewer.exe --webview-exe-version=15.74.6.0 --user-data-dir=""\\?\C:\Users\mikew\AppData\Local\TeamViewer\EdgeBrowserControl\Persistent\MainWindow_75AD616BF1F04DA9878FF44DD080A108\20260204T102733-a0c266f726~pl\EBWebView"" --noerrdialogs --embedded-browser-webview-dpi-awareness=2 --disable-features=msSmartScreenProtection,msWebOOUI,msPdfOOUI,ElasticOverscroll --lang=pl --mojo-named-platform-channel-pipe=8180.11000.14125535102537490515 /pfhostedapp:a637ee9592f3a324bbe3cc0cb91d5e9e49940db9","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\144.0.3719.115\msedgewebview2.exe","7ba451571c764e009725550cb31ce227a0ebb5055847c180d631d726f73c619e","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"13376","8180","TeamViewer.exe","C:\Program Files\TeamViewer\TeamViewer.exe","C:\Program Files\TeamViewer\TeamViewer.exe","b6efa3e9a4491004ff452ba1c12c2ef7e7ad536686cef50027833194561ddd3a","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"","8180","  +- [connection]","","","","","","","","","","ESTABLISHED","2026-02-15 11:39:04","","127.0.0.1","","54692","5939","TCP"
"","8180","  +- [connection]","","","","","","","","","","ESTABLISHED","2026-02-15 11:39:04","","127.0.0.1","","54694","54695","TCP"
"","8180","  +- [connection]","","","","","","","","","","ESTABLISHED","2026-02-15 11:39:04","","127.0.0.1","","54695","54694","TCP"
"","8180","  +- [connection]","","","","","","","","","","CLOSE_WAIT","2026-02-15 11:39:04","","20.50.2.7","","54693","443","TCP"
"13376","10520","crashpad_handler.exe","C:\Program Files\TeamViewer\crashpad_handler.exe --no-rate-limit ""--database=C:\Program Files\TeamViewer\ErrorReports\Service"" ""--metrics-dir=C:\Program Files\TeamViewer\ErrorReports\Service"" --url=https://errorreporting.teamviewer.com:443/api/4/minidump/?sentry_client=sentry.native/0.9.1&sentry_key=cd8e0dbb3c0613d4ca1ba29eb8f8c76a ""--attachment=C:\Program Files\TeamViewer\ErrorReports\Service\0cc1a4cf-7631-417b-67a9-20aa328c76f4.run\__sentry-event"" ""--attachment=C:\Program Files\TeamViewer\ErrorReports\Service\0cc1a4cf-7631-417b-67a9-20aa328c76f4.run\__sentry-breadcrumb1"" ""--attachment=C:\Program Files\TeamViewer\ErrorReports\Service\0cc1a4cf-7631-417b-67a9-20aa328c76f4.run\__sentry-breadcrumb2"" --initial-client-data=0x7e8,0x7ec,0x7f0,0x7e4,0x7f4,0x7ff709f41b28,0x7ff709f41b40,0x7ff709f41b58","C:\Program Files\TeamViewer\crashpad_handler.exe","e52acbd0bc4c346dac4ccd6df2f9f9130b371d276211d91d2a900795ea11bbcd","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"13376","19852","tv_w32.exe","C:\Program Files\TeamViewer\tv_w32.exe --action hooks  --log C:\Program Files\TeamViewer\TeamViewer15_Logfile.log","C:\Program Files\TeamViewer\tv_w32.exe","e1a115ce06dd5fa896120345dfce6bff5bf7c745ccbb775091109620dce98622","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"13376","20492","tv_x64.exe","C:\Program Files\TeamViewer\tv_x64.exe --action hooks  --log C:\Program Files\TeamViewer\TeamViewer15_Logfile.log","C:\Program Files\TeamViewer\tv_x64.exe","99be1f5753896e842819413ffb69ba94cb515bf3fcb99263dfda0d86b634d08f","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"7088","2160","msedgewebview2.exe","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\144.0.3719.115\msedgewebview2.exe --type=utility --utility-sub-type=network.mojom.NetworkService --lang=pl --service-sandbox-type=none --noerrdialogs --user-data-dir=""\\?\C:\Users\mikew\AppData\Local\TeamViewer\EdgeBrowserControl\Persistent\MainWindow_75AD616BF1F04DA9878FF44DD080A108\20260204T102733-a0c266f726~pl\EBWebView"" --webview-exe-name=TeamViewer.exe --webview-exe-version=15.74.6.0 --embedded-browser-webview=1 --embedded-browser-webview-dpi-awareness=2 --startup-read-main-dll --metrics-shmem-handle=2116,i,5655607222856389181,14030920199474029717,524288 --field-trial-handle=1736,i,365195915266752177,10728754501592359301,262144 --disable-features=ElasticOverscroll,msPdfOOUI,msSmartScreenProtection,msWebOOUI --variations-seed-version --trace-process-track-uuid=3190708989122997041 --mojo-platform-channel-handle=2128 /prefetch:11 /pfhostedapp:a637ee9592f3a324bbe3cc0cb91d5e9e49940db9","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\144.0.3719.115\msedgewebview2.exe","7ba451571c764e009725550cb31ce227a0ebb5055847c180d631d726f73c619e","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"8180","3724","crashpad_handler.exe","C:\Program Files\TeamViewer\crashpad_handler.exe --no-rate-limit --database=C:\Users\mikew\AppData\Local\TeamViewer\Logs\ErrorReports\GUI --metrics-dir=C:\Users\mikew\AppData\Local\TeamViewer\Logs\ErrorReports\GUI --url=https://errorreporting.teamviewer.com:443/api/2/minidump/?sentry_client=sentry.native/0.9.1&sentry_key=a22ee30ee0e542f6c295fa4f7c615660 --attachment=C:\Users\mikew\AppData\Local\TeamViewer\Logs\ErrorReports\GUI\113bb728-cd2d-412f-77eb-c41efe00f333.run\__sentry-event --attachment=C:\Users\mikew\AppData\Local\TeamViewer\Logs\ErrorReports\GUI\113bb728-cd2d-412f-77eb-c41efe00f333.run\__sentry-breadcrumb1 --attachment=C:\Users\mikew\AppData\Local\TeamViewer\Logs\ErrorReports\GUI\113bb728-cd2d-412f-77eb-c41efe00f333.run\__sentry-breadcrumb2 --initial-client-data=0xa58,0xa5c,0xa60,0xa04,0xa64,0x7ff6b8a9a860,0x7ff6b8a9a878,0x7ff6b8a9a890","C:\Program Files\TeamViewer\crashpad_handler.exe","e52acbd0bc4c346dac4ccd6df2f9f9130b371d276211d91d2a900795ea11bbcd","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"7088","12412","msedgewebview2.exe","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\144.0.3719.115\msedgewebview2.exe --type=crashpad-handler --user-data-dir=\\?\C:\Users\mikew\AppData\Local\TeamViewer\EdgeBrowserControl\Persistent\MainWindow_75AD616BF1F04DA9878FF44DD080A108\20260204T102733-a0c266f726~pl\EBWebView /prefetch:4 /pfhostedapp:a637ee9592f3a324bbe3cc0cb91d5e9e49940db9 --monitor-self-annotation=ptype=crashpad-handler --database=\\?\C:\Users\mikew\AppData\Local\TeamViewer\EdgeBrowserControl\Persistent\MainWindow_75AD616BF1F04DA9878FF44DD080A108\20260204T102733-a0c266f726~pl\EBWebView\Crashpad --annotation=IsOfficialBuild=1 --annotation=channel= --annotation=chromium-version=144.0.7559.133 ""--annotation=exe=C:\Program Files (x86)\Microsoft\EdgeWebView\Application\144.0.3719.115\msedgewebview2.exe"" --annotation=plat=Win64 ""--annotation=prod=Edge WebView2"" --annotation=ver=144.0.3719.115 --initial-client-data=0x188,0x18c,0x190,0x164,0x198,0x7ffc53fe2c98,0x7ffc53fe2ca4,0x7ffc53fe2cb0","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\144.0.3719.115\msedgewebview2.exe","7ba451571c764e009725550cb31ce227a0ebb5055847c180d631d726f73c619e","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"7088","17772","msedgewebview2.exe","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\144.0.3719.115\msedgewebview2.exe --type=gpu-process --noerrdialogs --user-data-dir=""\\?\C:\Users\mikew\AppData\Local\TeamViewer\EdgeBrowserControl\Persistent\MainWindow_75AD616BF1F04DA9878FF44DD080A108\20260204T102733-a0c266f726~pl\EBWebView"" --webview-exe-name=TeamViewer.exe --webview-exe-version=15.74.6.0 --embedded-browser-webview=1 --embedded-browser-webview-dpi-awareness=2 --gpu-preferences=SAAAAAAAAADgAAAEAAAAAAAAAAAAAGAAAQAAAAAAAAAAAAAAAAAAAAIAAAAAAAAAAAAAAAAAAAAQAAAAAAAAABAAAAAAAAAACAAAAAAAAAAIAAAAAAAAAA== --startup-read-main-dll --metrics-shmem-handle=1660,i,14880765567793911621,16122551407511379721,262144 --field-trial-handle=1736,i,365195915266752177,10728754501592359301,262144 --disable-features=ElasticOverscroll,msPdfOOUI,msSmartScreenProtection,msWebOOUI --variations-seed-version --trace-process-track-uuid=3190708988185955192 --mojo-platform-channel-handle=1656 /prefetch:2 /pfhostedapp:a637ee9592f3a324bbe3cc0cb91d5e9e49940db9","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\144.0.3719.115\msedgewebview2.exe","7ba451571c764e009725550cb31ce227a0ebb5055847c180d631d726f73c619e","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"7088","21248","msedgewebview2.exe","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\144.0.3719.115\msedgewebview2.exe --type=utility --utility-sub-type=storage.mojom.StorageService --lang=pl --service-sandbox-type=service --noerrdialogs --user-data-dir=""\\?\C:\Users\mikew\AppData\Local\TeamViewer\EdgeBrowserControl\Persistent\MainWindow_75AD616BF1F04DA9878FF44DD080A108\20260204T102733-a0c266f726~pl\EBWebView"" --webview-exe-name=TeamViewer.exe --webview-exe-version=15.74.6.0 --embedded-browser-webview=1 --embedded-browser-webview-dpi-awareness=2 --startup-read-main-dll --metrics-shmem-handle=2380,i,12074653560327322005,15132838554386611111,524288 --field-trial-handle=1736,i,365195915266752177,10728754501592359301,262144 --disable-features=ElasticOverscroll,msPdfOOUI,msSmartScreenProtection,msWebOOUI --variations-seed-version --trace-process-track-uuid=3190708990060038890 --mojo-platform-channel-handle=2400 /prefetch:13 /pfhostedapp:a637ee9592f3a324bbe3cc0cb91d5e9e49940db9","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\144.0.3719.115\msedgewebview2.exe","7ba451571c764e009725550cb31ce227a0ebb5055847c180d631d726f73c619e","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1496","2300","backgroundTaskHost.exe","C:\WINDOWS\system32\backgroundTaskHost.exe -ServerName:App.AppXe9cvj1thv1hmcw0cs98xm3r97tyzy2xs.mca","C:\WINDOWS\system32\backgroundTaskHost.exe","b7d2c17e0038945aa4b72ae7a89e54d29b04ccc0feb62df5c9b7b67de43c2530","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"","2300","  +- [connection]","","","","","","","","","","CLOSE_WAIT","2026-02-15 11:39:04","","23.64.225.9","a23-64-225-9.deploy.static.akamaitechnologies.com","62541","443","TCP"
"7088","10108","msedgewebview2.exe","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\144.0.3719.115\msedgewebview2.exe --type=renderer --noerrdialogs --user-data-dir=""\\?\C:\Users\mikew\AppData\Local\TeamViewer\EdgeBrowserControl\Persistent\MainWindow_75AD616BF1F04DA9878FF44DD080A108\20260204T102733-a0c266f726~pl\EBWebView"" --webview-exe-name=TeamViewer.exe --webview-exe-version=15.74.6.0 --embedded-browser-webview=1 --embedded-browser-webview-dpi-awareness=2 --video-capture-use-gpu-memory-buffer --lang=pl --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=5 --js-flags=""--expose-gc --ms-user-locale=pl_PL"" --time-ticks-at-unix-epoch=-1770567552567191 --launch-time-ticks=582302946093 --ssd-no-pressure-read-main-dll --metrics-shmem-handle=3772,i,14889366916571617910,11858408862956962169,2097152 --field-trial-handle=1736,i,365195915266752177,10728754501592359301,262144 --disable-features=ElasticOverscroll,msPdfOOUI,msSmartScreenProtection,msWebOOUI --variations-seed-version --trace-process-track-uuid=3190708990997080739 --mojo-platform-channel-handle=3704 /pfhostedapp:a637ee9592f3a324bbe3cc0cb91d5e9e49940db9 /prefetch:1","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\144.0.3719.115\msedgewebview2.exe","7ba451571c764e009725550cb31ce227a0ebb5055847c180d631d726f73c619e","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1496","19648","RuntimeBroker.exe","C:\Windows\System32\RuntimeBroker.exe -Embedding","C:\Windows\System32\RuntimeBroker.exe","9d4571f9c93bc1cfa5f390d09ef79ac0a29656122a793cb6376027566b8d3121","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1496","19840","backgroundTaskHost.exe","C:\WINDOWS\system32\backgroundTaskHost.exe -ServerName:App.AppXpybpk6fj2fe0gb0jan49e6dncngk3pa1.mca","C:\WINDOWS\system32\backgroundTaskHost.exe","b7d2c17e0038945aa4b72ae7a89e54d29b04ccc0feb62df5c9b7b67de43c2530","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1496","43256","WindowsPackageManagerServer.exe","C:\Program Files\WindowsApps\Microsoft.DesktopAppInstaller_1.27.460.0_x64__8wekyb3d8bbwe\WindowsPackageManagerServer.exe -Embedding","C:\Program Files\WindowsApps\Microsoft.DesktopAppInstaller_1.27.460.0_x64__8wekyb3d8bbwe\WindowsPackageManagerServer.exe","e2673648c8910fc5c43b92f4259def5a5d39ea82669e55a7a864efad06c8dc6c","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1496","27612","AppActions.exe","C:\WINDOWS\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\AppActions.exe -Embedding","C:\WINDOWS\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\AppActions.exe","7fbba3c4db32494cafa5e7dbb4610fa4d922d00af382c28c0bbf88bd4db2021c","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1496","28016","SystemSettings.exe","C:\Windows\ImmersiveControlPanel\SystemSettings.exe -ServerName:microsoft.windows.immersivecontrolpanel","C:\Windows\ImmersiveControlPanel\SystemSettings.exe","96e611e68e62d883932b2efce2b94265ef518bca2ce7805fb4da9902f38b588f","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
